id,conversation_id,candidate_user_name,date,tweet,pol_party,targetted_comment
1322581469471088642,1322581469471088642,RepKarenBass,2020-10-31 11:49:29,Stop the #GenocideInSouthernCameroons #EndAnglophoneCrisis #TimeForAction #EndTheWarInAmbazonia #BlackLivesMatter,Democrat,N
1322579768152215552,1322579768152215552,RepKarenBass,2020-10-31 11:42:43,Cast your ballot now! Every Vote counts. Our future is on the Ballot. #BattlegroundState #3Days #TheStruggleContinues https://t.co/d1y7JNaIvb,Democrat,N
1322578098269933571,1322578098269933571,RepKarenBass,2020-10-31 11:36:05,If Biden wins we could see: -A black woman VP President (@KamalaHarris) -A black woman Supreme Court Justice ( 🙏🏾 -Three black women serve in the Senate simultaneously (🙏🏾 #Vote,Democrat,N
1322567527482986505,1322567527482986505,RepKarenBass,2020-10-31 10:54:05,"Destroying Palestinian Jerusalem, One Institution at a Time https://t.co/XPm64cDeHL A cruel ethnic cleansing that must be stopped.",Democrat,N
1322563485637603328,1322563485637603328,RepKarenBass,2020-10-31 10:38:01,Listening to discuss the election on now. Supporting https://t.co/U6IF8M8vSA for Los Angeles Community College District Board Seat #1 and Proposition 16.,Democrat,N
1322557285621624832,1322557285621624832,RepKarenBass,2020-10-31 10:13:23,"""The Ultimate Starvation is the Famine of Imagination."" D. DiPrima #McConnell says no stimulus talk until 2021 https://t.co/OwQSPlcv0o Pelosi blamed for no stimulus https://t.co/fqyRzqVWse Tell voters you support $2,000 monthly #stimulus now",Democrat,N
1322555133310332929,1322553624266858501,RepKarenBass,2020-10-31 10:04:50,CONGRESS KISSES FAA ASS WHILE FAANEXTGEN KILLS MILLIONS OF AMERICANS👇 https://t.co/WxkfPGE9o7,Democrat,N
1322551560228859904,1322549504407597057,RepKarenBass,2020-10-31 09:50:38,SENATOR FEINSTEIN DONE NOTHING TO PROTECT SF VALLEY FROM FAANEXTGEN GET OUT! https://t.co/6tHZmrT4GP,Democrat,N
1322528957489664002,1322231930402840583,RepKarenBass,2020-10-31 08:20:49,I hope you having collect money for your self from LRP.,Democrat,Y
1322513052483334144,1321521752351166467,RepKarenBass,2020-10-31 07:17:37,LRC regime Officials needs some sense of humanity just like our courageous sister just did. Though we know they 'll go after her life from now on just bc she said the truth in their faces. France is to be blamed for given them such rights.,Democrat,Y
1322512397429477376,1322512397429477376,RepKarenBass,2020-10-31 07:15:01,A tyrant who cherishes the financial support of and is the reason for the loss of more than 300 lives in just 3 months. #300Lives3Months #ProblemIsTyrannyNotEthnicity via,Democrat,N
1322512263568216064,1322512263568216064,RepKarenBass,2020-10-31 07:14:29,"Somalis are bleeding, wolaytas dying, oromos suffering ... Only Because they asked for self rule. #300Lives3Months #ProblemIsTyrannyNotEthnicity via",Democrat,N
1322511874789765120,1322511874789765120,RepKarenBass,2020-10-31 07:12:56,All the conflicts and the killings can be traced back to a tyrant in Ethiopia. Ethnicity is not our problem. #300Lives3Months #ProblemIsTyrannyNotEthnicity via,Democrat,N
1322511771681259520,1322511771681259520,RepKarenBass,2020-10-31 07:12:32,"A tyrant in Ethiopia massacres peoples and hide behind a slogan ""ethnic conflict"". #300Lives3Months #ProblemIsTyrannyNotEthnicity via",Democrat,N
1322511553942360064,1322511553942360064,RepKarenBass,2020-10-31 07:11:40,“If people are not allowed to live freely in their country immigration is inevitable ! “ #300Lives3Months #ProblemIsTyrannyNotEthnicity via,Democrat,N
1322510338735132672,1322244724602920960,RepKarenBass,2020-10-31 07:06:50,No actor with high stakes in the conflict seems to care about the plight of the 20% as they see them only through the prism of barrels of crude oil buried in the bowels of Southern Cameroons' soil,Democrat,Y
1322502189915475968,1322117782276898816,RepKarenBass,2020-10-31 06:34:27,“There are no other individuals who ate and drank with me more than them” #FreeJawarMohammed #FreeallOromoPoliticalPrisoners https://t.co/U2KTJuqdn7,Democrat,N
1322502186274881537,1322502186274881537,RepKarenBass,2020-10-31 06:34:26,"the playbook of #PaulBiya is terrible. At 88, he is ruining the today and future of #SouthernCameroons its time to #EndAnglophoneCrises and seek for a negotiated settlement of the #Ambazonia grievances",Democrat,N
1322474909130350592,1322474909130350592,RepKarenBass,2020-10-31 04:46:03,BREAKTHROUGH PRAYERS FOR AMBAZONIA https://t.co/GHBkdNrbQx,Democrat,N
1322469522851483648,1322469522851483648,RepKarenBass,2020-10-31 04:24:39,"*Ambazonia Terrorists Murdered this man in Awing, NWR Cameroon - 30 Oct 2020* His hands tied to his back, and slaughtered. He was called a “BlackLeg”, and that is why they murdered him. https://t.co/n94uuvBPjU",Democrat,N
1322467167431000064,1322467167431000064,RepKarenBass,2020-10-31 04:15:17,Via my cousin Dr Myhre on the frontlines of #COVID19 &gt; Support our #LA #HealthCareHeroes 💪🏽🙏 👩🏾‍⚕️ 💪🏽 https://t.co/GOpZM8V9Bb,Democrat,N
1322465327901528065,1322465327901528065,RepKarenBass,2020-10-31 04:07:59,"The world should know Ambazonian terrorists speak French and wear military gear. When they commit crimes, their sponsors rush and accuse the cameroon military https://t.co/adlu7ojkr3",Democrat,N
1322451028936183808,1321811524889948162,RepKarenBass,2020-10-31 03:11:09,"The more this theme is repeated by notable Dems just before Election Day, the more oxygen and perceived legitimacy is given to the GOP fringe. If you're going float this fear, if you're going to feed the fringe, talk solutions, dammit. Cuz I'm done with the bedwetting.",Democrat,Y
1322450710739517440,1321811524889948162,RepKarenBass,2020-10-31 03:09:54,"No that will be all on the Democratic side, #PublicSafetyNow #BidenHarrisRiots #BLMAntifaTerroristsThugs #BackTheBlue #BlueLivesMatter",Democrat,Y
1322433835729096704,1321872929207029760,RepKarenBass,2020-10-31 02:02:50,"With all these known facts, why then business as usual between and such a terrorist regime? #SouthernCameroons-ians look up to the as the only trusted mediator to resolve the #GenocideInSouthernCameroons, a crisis the world has neglected for far too long.",Democrat,Y
1322416399734743041,1322244724602920960,RepKarenBass,2020-10-31 00:53:33,"Absolutely correct, Sir. No two ways about it. May God make good your wishes.",Democrat,Y
1322381068398288897,1322381068398288897,RepKarenBass,2020-10-30 22:33:10,What r ur duties????@FATOU_BENSOUDA https://t.co/kQF2jPrynC,Democrat,N
1322358578187923457,1322358578187923457,RepKarenBass,2020-10-30 21:03:47,"While the security forces should protect the people from abuse, the Ethiopian security forces are involved in serious crimes like rape. #300Lives3Months #ProblemIsTyrannyNotEthnicity via",Democrat,N
1322358299736461312,1322358299736461312,RepKarenBass,2020-10-30 21:02:41,Wolayta is in lock down as we speak. A single soul can't walk on the streets. Leaders of the nation are behind bars. #300Lives3Months #ProblemIsTyrannyNotEthnicity via,Democrat,N
1322354211062009861,1322354211062009861,RepKarenBass,2020-10-30 20:46:26,There can’t be any excuse for extrajudicial killings of innocent ppl. Mohammed Rashid killed in East Hararge/Harar on Aug 19/20. #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322354124965449729,1322354124965449729,RepKarenBass,2020-10-30 20:46:06,"“Those who preached peace, love and respect among nations and nationalities from d/f nations are behind bars now.” Its every nation that is being terrorized by the gov’t. #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322354019961098240,1322354019961098240,RepKarenBass,2020-10-30 20:45:41,"Ethiopian Nations, Nationalities and peoples’ endured a century-long physical and culture genocides nonetheless not only unapologetically persevered and existed but also thrived. #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322353786996797440,1322353786996797440,RepKarenBass,2020-10-30 20:44:45,A Teacher unarmed and unthreatening shot and killed by security forces in Oromia. 12/12/12 protest https://t.co/0SuRUXJjdS #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322353735578824704,1322353735578824704,RepKarenBass,2020-10-30 20:44:33,There is not any possible way for a woman to be harmful that you will be forced to kill her in order to stop her. Hamdiya Mohammed killed extrajudicially in East Hararge on Aug19/20 #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322353589206032389,1322353589206032389,RepKarenBass,2020-10-30 20:43:58,Women are the symbols of love and care. There is not any possible way for a woman to be harmful that you will be forced to kill her in order to stop her. Faxuma East Arsi killed on Aug19/20 #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322353415750586368,1322353415750586368,RepKarenBass,2020-10-30 20:43:17,The ethnicities demanded for ethnic federalism but the government responded by enciting them against each other #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322353291502772225,1322353291502772225,RepKarenBass,2020-10-30 20:42:47,Undue attacks from security forces towards peaceful citizens has taken a lot of lives. Ahimadnur Musa from East Hararge/Awaday is one of the victims. #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322353192424873985,1322353192424873985,RepKarenBass,2020-10-30 20:42:23,Afandi Abdurahiman is one of many people who were killed by security forces on Aug 19-20 in East Hararge. #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322352981023559680,1322352981023559680,RepKarenBass,2020-10-30 20:41:33,Abdii Mahaammad Abdii is one of the many killed by security forces on Aug 19-20 in East Hararge/Awaday. #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322348921558077440,1322348921558077440,RepKarenBass,2020-10-30 20:25:25,"At the foothills of an Israeli settlement, Palestinians are used to weekends of terror https://t.co/AkcZfQZI6f U.S. must not support this violence.",Democrat,N
1322334077974884352,1322325616792903680,RepKarenBass,2020-10-30 19:26:26,"Mr. Van Hollen, I was in law Enforcement a few years ago...we had access to a social worker for any issues we had on our shift. Oh by the way, that was in the early 80's and in NC. I JUST HOPE YOU STOP DEFUNDING our police. They require our support not supporting riots and BLM.",Democrat,Y
1322329976478322689,1322325616792903680,RepKarenBass,2020-10-30 19:10:08,"So, some mental health professionals show up, unarmed, and do what with a knife or gun wielding man who won't obey requests to drop weapon and continue towards them.",Democrat,Y
1322329669186760705,1322325616792903680,RepKarenBass,2020-10-30 19:08:55,Demand Special Investigator to investigate Joe Biden in influence peddling.,Democrat,Y
1322329047683256320,1322325616792903680,RepKarenBass,2020-10-30 19:06:27,"Alive and thriving + jim crow + Black Men, Women and Children, murdered by sanctioned law enforcement brutality = the real america.💔💔💔",Democrat,Y
1322328436682203136,1322325616792903680,RepKarenBass,2020-10-30 19:04:01,And he would still be alive if he would have dropped the knife to the ground one of the five times law-enforcement asked him to. You send paramedics only to a situation like this they’re going to get themselves killed.. not a good idea..6-3,Democrat,Y
1322328051640868873,1322328051640868873,RepKarenBass,2020-10-30 19:02:29,Checkng on u since your report on British Cameroon. See https://t.co/0wgiOhycQV,Democrat,N
1322327701995327493,1322244724602920960,RepKarenBass,2020-10-30 19:01:06,Thank you so much,Democrat,Y
1322327574958297088,1322187629249646593,RepKarenBass,2020-10-30 19:00:36,The unions are overrun with white supremacists.,Democrat,Y
1322326198744190976,1322325616792903680,RepKarenBass,2020-10-30 18:55:08,Democrats urging rioting yet again. This guy was previously arrested for armed robbery -- holding a gun to a woman's head -- and charged the Philly police with a knife. American knows better and supports their men and women of law enforcement.,Democrat,Y
1322325616792903680,1322325616792903680,RepKarenBass,2020-10-30 18:52:49,"Walter Wallace Jr. should be alive. His family called 911 asking for help with a mental health emergency, not bullets. and I want to pass the Community-Based Response Act to provide alternatives to prevent unnecessary escalation. We need urgent, systemic change.",Democrat,N
1322315757540139008,1322315757540139008,RepKarenBass,2020-10-30 18:13:38,Lightning Hit Trump https://t.co/31qv7PdeXd.,Democrat,N
1322299237774872582,1322298497056604166,RepKarenBass,2020-10-30 17:08:00,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322292223187308544,1322289857444544512,RepKarenBass,2020-10-30 16:40:07,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322291734961889283,1322291734961889283,RepKarenBass,2020-10-30 16:38:11,Hold them accountable!!!.,Democrat,N
1322290524359847936,1322290524359847936,RepKarenBass,2020-10-30 16:33:22,"109 days have passed since the House passed the #HEROESAct—@RepKarenBass yet, states don’t have the resources they need to fund a quality education for every child during #COVID19 #FundEducation #FundPublicSchools #Educatio",Democrat,N
1322288944009142276,1322286158072713216,RepKarenBass,2020-10-30 16:27:05,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322286089332264960,1322228276744642561,RepKarenBass,2020-10-30 16:15:45,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322284276533104640,1322284276533104640,RepKarenBass,2020-10-30 16:08:33,"To all Democrates put the word out that the Democrates have a new slogan. ""Give us one day we'll give you 4 years"".",Democrat,N
1322271554911293443,1322271554911293443,RepKarenBass,2020-10-30 15:17:59,Check out these #socialworkers running for Congress! All are endorsed by NASW-PACE. Check out their campaigns and support them. #socialworkersinoffice https://t.co/qJigZW6Tlw,Democrat,N
1322270397534883840,1321977780431630345,RepKarenBass,2020-10-30 15:13:24,"Lesko - too corrupt to represent anyone, especially those of us in AZ. https://t.co/rBexcWzcIR",Democrat,Y
1322259012675461120,1322214469821435908,RepKarenBass,2020-10-30 14:28:09,"And not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act exists ... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM #Vote",Democrat,N
1322257818141904896,1320048512084500482,RepKarenBass,2020-10-30 14:23:24,"And not 1 law on NOV's ballot is for EQUALITY B4 POLICING!!!?! One act exists .. &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #RBG #BLM #Vote2020 #NEWSUPDATE",Democrat,N
1322256677261860864,1321997250969690114,RepKarenBass,2020-10-30 14:18:52,"And not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act exists ... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM #Vote",Democrat,N
1322255898694225920,1314297712146292742,RepKarenBass,2020-10-30 14:15:47,"And not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act exists ... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM #Vote",Democrat,N
1322254367257358337,1322221732770516994,RepKarenBass,2020-10-30 14:09:42,"And not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act exists ... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM #Vote",Democrat,N
1322253635817013250,1322253635817013250,RepKarenBass,2020-10-30 14:06:47,"“In the end, we will remember not the words of our enemies, but the silence of our friends."" #MLK #EndTheWar in #SouthernCameroons and initiate #PeaceTalks 🙏🏽 https://t.co/5O2CTxxqT4",Democrat,N
1322253479729979392,1321602032441044993,RepKarenBass,2020-10-30 14:06:10,"Not one prop on NOV's ballot is for EQUALITY B4 POLICING!!!?! One law exists ... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #TogetherWeCan #Vote2020 #BLM",Democrat,N
1322252574913748992,1322131192683073537,RepKarenBass,2020-10-30 14:02:34,"Yet not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act is w/Senate... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM",Democrat,N
1322252095307747328,1307163415798923264,RepKarenBass,2020-10-30 14:00:40,"Yet not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act is w/Senate... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM",Democrat,N
1322251217880276993,1322246139664617472,RepKarenBass,2020-10-30 13:57:11,"Yet not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act is w/Senate... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM",Democrat,N
1322250570749505536,1322244298256113668,RepKarenBass,2020-10-30 13:54:36,"Yet not 1 law on NOV's ballot is for EQUALITY B4 POLICING !!!?! One act is w/Senate... &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM",Democrat,N
1322250104372293632,1322246909512265733,RepKarenBass,2020-10-30 13:52:45,"Not one law on NOV's ballot is for EQUALITY B4 POLICING ...!!!?! One act sits w/Senate &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report 's HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #BLM",Democrat,N
1322249812759113728,1322246909512265733,RepKarenBass,2020-10-30 13:51:36,"AND not 1 law on NOV's ballot is for EQUALITY B4 POLICING ...!!!?! One act sits w/Senate &amp; CAN be voted on outside of NOV's elections. SIGN // SHARE // #Report HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #VOTE",Democrat,N
1322248318894759937,1320753306256302085,RepKarenBass,2020-10-30 13:45:40,"Mr. Snipes - Not 1 prop on ballot is for EQUALITY B4 POLICING! One law is w/Senate &amp; can still be voted on outside of NOV's elections. SIGN // SHARE HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BLM #RBG #trendingnews #Vote2020",Democrat,N
1322245852551761920,1322214199481765888,RepKarenBass,2020-10-30 13:35:52,"AND not 1 law on NOV's ballot is for EQUALITY B4 POLICING ...!!!?! One act is with And it CAN BE VOTED on outside of NOV's elections. SIGN // SHARE HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BreakingNews #RBG #VOTE",Democrat,N
1322245640202735621,1322245640202735621,RepKarenBass,2020-10-30 13:35:01,2/2 We were #Murdered by #Biya's #Genocidal Bulu Pro Military of La Republique du Cameroun https://t.co/dZsefJAkvW,Democrat,N
1322245544648056837,1322245544648056837,RepKarenBass,2020-10-30 13:34:38,1/2 We were #Murdered by #Biya's #Genocidal Bulu Pro Military of La Republique du Cameroun https://t.co/fofTxkuTwi,Democrat,N
1322243193786781696,1322243193786781696,RepKarenBass,2020-10-30 13:25:18,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests",Democrat,N
1322243114631790594,1321841713871310853,RepKarenBass,2020-10-30 13:24:59,"PLEASE COVER #HR7120 ! Not one law on ballot is for EQUALITY B4 POLICING?! But this. It can still be voted on outside of NOV's elections. SIGN // #Report // RT HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BLM #BreakingNews #RBG",Democrat,N
1322242922985775105,1322242922985775105,RepKarenBass,2020-10-30 13:24:13,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322242908716752896,1322242908716752896,RepKarenBass,2020-10-30 13:24:10,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322242601475469312,1321049031498452993,RepKarenBass,2020-10-30 13:22:56,"PLEASE COVER #HR7120 ! Not one law on ballot is for EQUALITY B4 POLICING?! But this. It can still be voted on outside of NOV's elections. SIGN // #Report // RT HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BLM #BreakingNews #RBG",Democrat,N
1322242179192877057,1321917414104354816,RepKarenBass,2020-10-30 13:21:16,"PLEASE COVER #HR7120 ! Not one law on ballot is for EQUALITY B4 POLICING?! But this. It can still be voted on outside of NOV's elections. SIGN // #Report // RT HR7120 ""JUSTICE IN POLICING ACT"". Push Senate fwd. https://t.co/noksBi4Fwt #BLM #BreakingNews #RBG",Democrat,N
1322238796910469123,1321811524889948162,RepKarenBass,2020-10-30 13:07:49,I’m not the slightest bit worried about Trump supporters rioting or looting or any such social unrest regardless of outcome. Can you say the same about Biden supporters?,Democrat,Y
1322236136958427137,1322236136958427137,RepKarenBass,2020-10-30 12:57:15,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests",Democrat,N
1322236128620093441,1322236128620093441,RepKarenBass,2020-10-30 12:57:13,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322236126527193092,1322236126527193092,RepKarenBass,2020-10-30 12:57:13,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322233008208990210,1322233008208990210,RepKarenBass,2020-10-30 12:44:49,"An unstable, undemocratic Tanzania with burgeoning... https://t.co/34NxpM3MaM",Democrat,N
1322228094791540739,1321811524889948162,RepKarenBass,2020-10-30 12:25:18,may I inquire whether you went into a coma in mid/late May? Are you better now and fit for re-election?,Democrat,Y
1322226894658482176,1322226894658482176,RepKarenBass,2020-10-30 12:20:32,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/iouDkZTE62",Democrat,N
1322226509415878656,1322226509415878656,RepKarenBass,2020-10-30 12:19:00,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322226460283834369,1322226460283834369,RepKarenBass,2020-10-30 12:18:48,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322223667259052032,1322223667259052032,RepKarenBass,2020-10-30 12:07:42,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity #OromoProtests #FreeJawarMohammed #freealloromopoliticalprisoners",Democrat,N
1322223239347630080,1322223239347630080,RepKarenBass,2020-10-30 12:06:00,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/BFa9XBHaAb",Democrat,N
1322222994144579585,1322222994144579585,RepKarenBass,2020-10-30 12:05:02,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322222949475225601,1322222949475225601,RepKarenBass,2020-10-30 12:04:51,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322222476819128320,1322222476819128320,RepKarenBass,2020-10-30 12:02:58,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322221700247900160,1322221700247900160,RepKarenBass,2020-10-30 11:59:53,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests",Democrat,N
1322221486845927424,1322221486845927424,RepKarenBass,2020-10-30 11:59:02,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/5IB2SFX5xy",Democrat,N
1322221459847131136,1322221459847131136,RepKarenBass,2020-10-30 11:58:56,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322221455229243393,1322221455229243393,RepKarenBass,2020-10-30 11:58:55,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322221150030749696,1322219681504202752,RepKarenBass,2020-10-30 11:57:42,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322221085836926978,1322221085836926978,RepKarenBass,2020-10-30 11:57:27,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/pCP3qqiq1g",Democrat,N
1322221073220468737,1322221073220468737,RepKarenBass,2020-10-30 11:57:24,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322221070515056641,1322221070515056641,RepKarenBass,2020-10-30 11:57:23,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322220618553659394,1322220618553659394,RepKarenBass,2020-10-30 11:55:35,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/RtnQ3VxUqw",Democrat,N
1322219806108585986,1322190711609937922,RepKarenBass,2020-10-30 11:52:22,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322218892652093440,1322218892652093440,RepKarenBass,2020-10-30 11:48:44,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322218740298272769,1322218740298272769,RepKarenBass,2020-10-30 11:48:07,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322218633620279297,1322210814565240834,RepKarenBass,2020-10-30 11:47:42,LockUpThatIDIOTIC-aZZ🍊🤡,Democrat,N
1322216890530484224,1322216866237001728,RepKarenBass,2020-10-30 11:40:46,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/EA9ZjTSpaT",Democrat,N
1322216872130039810,1322216866237001728,RepKarenBass,2020-10-30 11:40:42,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322216870150348803,1322216866237001728,RepKarenBass,2020-10-30 11:40:42,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
1322214055164215296,1322214055164215296,RepKarenBass,2020-10-30 11:29:30,"Warning graphic: Bona Tamiru Tucha is murdered and thrown to bush by special force in Moga Kobara, Guliso, West Wallaga, Oromia, 29 Oct 2020 #OromoProtests https://t.co/sGZZtPVXz1",Democrat,N
1322214038202392577,1322214038202392577,RepKarenBass,2020-10-30 11:29:26,"Our fight is a fight for justice, equality, human dignity and democracy! #300Lives3Months #ProblemIsTyrannyNotEthnicity",Democrat,N
1322214036398899205,1322214036398899205,RepKarenBass,2020-10-30 11:29:26,“Ethnic violence” has become a phrase govt officials and state sponsored medias use to crush peaceful protesters against the govt itself #300Lives3Months #ProblemIsTyrannyNotEthnicity,Democrat,N
